venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
ICLR,pre_gpt,2017,Multilayer Recurrent Network Models of Primate Retinal Ganglion Cell Responses,,conf/iclr/BattyMBHSLCP17,DBLP,multilayer recurrent network models of primate retinal ganglion cell responses,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Natural Language Generation in Dialogue using Lexicalized and Delexicalized Data,,conf/iclr/SharmaHSSB17,DBLP,natural language generation in dialogue using lexicalized and delexicalized data,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neu0,,conf/iclr/RABIB17,DBLP,neu0,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neural Architecture Search with Reinforcement Learning,,conf/iclr/ZophL17,DBLP,neural architecture search with reinforcement learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neural Expectation Maximization,,conf/iclr/GreffSS17a,DBLP,neural expectation maximization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neural Functional Programming,,conf/iclr/FeserBGT17,DBLP,neural functional programming,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neural Program Lattices,,conf/iclr/LiTGBK17,DBLP,neural program lattices,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neuro-Symbolic Program Synthesis,,conf/iclr/ParisottoMS0ZK17,DBLP,neuro symbolic program synthesis,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Neurogenesis-Inspired Dictionary Learning: Online Model Adaption in a Changing World,,conf/iclr/GargRCL17,DBLP,neurogenesis inspired dictionary learning online model adaption in a changing world,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Normalizing the Normalizers: Comparing and Extending Network Normalization Schemes,,conf/iclr/RenLUSZ17,DBLP,normalizing the normalizers comparing and extending network normalization schemes,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,On Hyperparameter Optimization in Learning Systems,,conf/iclr/FranceschiDFP17,DBLP,on hyperparameter optimization in learning systems,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,On Improving the Numerical Stability of Winograd Convolutions,,conf/iclr/VincentSFGD17,DBLP,on improving the numerical stability of winograd convolutions,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,On Large-Batch Training for Deep Learning: Generalization Gap and Sharp Minima,,conf/iclr/KeskarMNST17,DBLP,on large batch training for deep learning generalization gap and sharp minima,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,On Robust Concepts and Small Neural Nets,,conf/iclr/0001K17,DBLP,on robust concepts and small neural nets,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Online Bayesian Transfer Learning for Sequential Data Modeling,,conf/iclr/JainiCCLMRSTTP17,DBLP,online bayesian transfer learning for sequential data modeling,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Optimal Binary Autoencoding with Pairwise Correlations,,conf/iclr/Balsubramani17,DBLP,optimal binary autoencoding with pairwise correlations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Optimization as a Model for Few-Shot Learning,,conf/iclr/RaviL17,DBLP,optimization as a model for few shot learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Out-of-class novelty generation: an experimental foundation,,conf/iclr/ChertiKK17a,DBLP,out of class novelty generation an experimental foundation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Paleo: A Performance Model for Deep Neural Networks,,conf/iclr/QiST17,DBLP,paleo a performance model for deep neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,,conf/iclr/ZagoruykoK17,DBLP,paying more attention to attention improving the performance of convolutional neural networks via attention transfer,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Perception Updating Networks: On architectural constraints for interpretable video generative models,,conf/iclr/SantanaP17,DBLP,perception updating networks on architectural constraints for interpretable video generative models,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Performance guarantees for transferring representations,,conf/iclr/McNamaraB17,DBLP,performance guarantees for transferring representations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Pl@ntNet app in the era of deep learning,,conf/iclr/AffouardGBLJ17,DBLP,pl ntnet app in the era of deep learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Pointer Sentinel Mixture Models,,conf/iclr/MerityX0S17,DBLP,pointer sentinel mixture models,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Precise Recovery of Latent Vectors from Generative Adversarial Networks,,conf/iclr/LiptonT17,DBLP,precise recovery of latent vectors from generative adversarial networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Predicting Medications from Diagnostic Codes with Recurrent Neural Networks,,conf/iclr/BajorL17,DBLP,predicting medications from diagnostic codes with recurrent neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Program Synthesis for Character Level Language Modeling,,conf/iclr/BielikRV17,DBLP,program synthesis for character level language modeling,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Programming With a Differentiable Forth Interpreter,,conf/iclr/BosnjakRN017,DBLP,programming with a differentiable forth interpreter,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Pruning Convolutional Neural Networks for Resource Efficient Inference,,conf/iclr/MolchanovTKAK17,DBLP,pruning convolutional neural networks for resource efficient inference,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Q-Prop: Sample-Efficient Policy Gradient with An Off-Policy Critic,,conf/iclr/GuLGTL17,DBLP,q prop sample efficient policy gradient with an off policy critic,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Quasi-Recurrent Neural Networks,,conf/iclr/0002MXS17,DBLP,quasi recurrent neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Query-Reduction Networks for Question Answering,,conf/iclr/SeoMFH17,DBLP,query reduction networks for question answering,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,"REBAR: Low-variance, unbiased gradient estimates for discrete latent variable models",,conf/iclr/TuckerMMS17,DBLP,rebar low variance unbiased gradient estimates for discrete latent variable models,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Recurrent Hidden Semi-Markov Model,,conf/iclr/DaiDZLS17,DBLP,recurrent hidden semi markov model,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Recurrent Mixture Density Network for Spatiotemporal Visual Attention,,conf/iclr/BazzaniLT17,DBLP,recurrent mixture density network for spatiotemporal visual attention,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Recurrent Normalization Propagation,,conf/iclr/LaurentBV17,DBLP,recurrent normalization propagation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Regularizing CNNs with Locally Constrained Decorrelations,,conf/iclr/Rodriguez0CGR17,DBLP,regularizing cnns with locally constrained decorrelations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,RenderGAN: Generating Realistic Labeled Data,,conf/iclr/SixtWL17,DBLP,rendergan generating realistic labeled data,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Restricted Boltzmann Machines provide an accurate metric for retinal responses to visual stimuli,,conf/iclr/GardellaMM17,DBLP,restricted boltzmann machines provide an accurate metric for retinal responses to visual stimuli,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Revisiting Batch Normalization For Practical Domain Adaptation,,conf/iclr/LiWS0H17,DBLP,revisiting batch normalization for practical domain adaptation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Semi-Supervised Classification with Graph Convolutional Networks,,conf/iclr/KipfW17,DBLP,semi supervised classification with graph convolutional networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,,conf/iclr/PapernotAEGT17,DBLP,semi supervised knowledge transfer for deep learning from private training data,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Semi-supervised deep learning by metric embedding,,conf/iclr/HofferA17,DBLP,semi supervised deep learning by metric embedding,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Shake-Shake regularization of 3-branch residual networks,,conf/iclr/Gastaldi17,DBLP,shake shake regularization of 3 branch residual networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Short and Deep: Sketching and Neural Networks,,conf/iclr/DanielyLST17,DBLP,short and deep sketching and neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Sigma Delta Quantized Networks,,conf/iclr/OConnorW17,DBLP,sigma delta quantized networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Stochastic Neural Networks for Hierarchical Reinforcement Learning,,conf/iclr/FlorensaDA17,DBLP,stochastic neural networks for hierarchical reinforcement learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Support Regularized Sparse Coding and Its Fast Encoder,,conf/iclr/YangYKYH17,DBLP,support regularized sparse coding and its fast encoder,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Symmetry-Breaking Convergence Analysis of Certain Two-layered Neural Networks with ReLU nonlinearity,,conf/iclr/Tian17,DBLP,symmetry breaking convergence analysis of certain two layered neural networks with relu nonlinearity,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Synthetic Gradient Methods with Virtual Forward-Backward Networks,,conf/iclr/MiyatoOMK17,DBLP,synthetic gradient methods with virtual forward backward networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Tactics of Adversarial Attack on Deep Reinforcement Learning Agents,,conf/iclr/LinHLS0S17,DBLP,tactics of adversarial attack on deep reinforcement learning agents,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Temporal Ensembling for Semi-Supervised Learning,,conf/iclr/LaineA17,DBLP,temporal ensembling for semi supervised learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,The Effectiveness of Transfer Learning in Electronic Health Records Data,,conf/iclr/DuboisRJSK17,DBLP,the effectiveness of transfer learning in electronic health records data,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,The Neural Noisy Channel,,conf/iclr/YuBDGK17,DBLP,the neural noisy channel,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,The Preimage of Rectifier Network Activities,,conf/iclr/CarlssonARSS17,DBLP,the preimage of rectifier network activities,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Tighter bounds lead to improved classifiers,,conf/iclr/Roux17,DBLP,tighter bounds lead to improved classifiers,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Topology and Geometry of Half-Rectified Network Optimization,,conf/iclr/FreemanB17,DBLP,topology and geometry of half rectified network optimization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music,,conf/iclr/YuV17,DBLP,towards deep interpretability mus rover ii learning hierarchical representations of tonal music,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Towards a Neural Statistician,,conf/iclr/EdwardsS17,DBLP,towards a neural statistician,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Towards an automatic Turing test: Learning to evaluate dialogue responses,,conf/iclr/LoweNSABP17,DBLP,towards an automatic turing test learning to evaluate dialogue responses,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Towards the Limit of Network Quantization,,conf/iclr/ChoiEL17,DBLP,towards the limit of network quantization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Trace Norm Regularised Deep Multi-Task Learning,,conf/iclr/YangH17a,DBLP,trace norm regularised deep multi task learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Training Agent for First-Person Shooter Game with Actor-Critic Curriculum Learning,,conf/iclr/WuT17,DBLP,training agent for first person shooter game with actor critic curriculum learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Training Compressed Fully-Connected Networks with a Density-Diversity Penalty,,conf/iclr/WangCBN17,DBLP,training compressed fully connected networks with a density diversity penalty,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Training a Subsampling Mechanism in Expectation,,conf/iclr/RaffelL17,DBLP,training a subsampling mechanism in expectation,We describe a mechanism for subsampling sequences and show how to compute its expected output so that it can be trained with standard backpropagation. We test this approach on a simple toy problem and discuss its shortcomings.,Semantic Scholar exact title,Training a Subsampling Mechanism in Expectation,100.0,,b95baa0a2de16163cda31adef4275375c6d96a4c,abstract_found,,37
ICLR,pre_gpt,2017,Training deep neural-networks using a noise adaptation layer,,conf/iclr/GoldbergerB17,DBLP,training deep neural networks using a noise adaptation layer,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Transfer Learning for Sequence Tagging with Hierarchical Recurrent Networks,,conf/iclr/YangSC17,DBLP,transfer learning for sequence tagging with hierarchical recurrent networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Transferring Knowledge to Smaller Network with Class-Distance Loss,,conf/iclr/KimK17,DBLP,transferring knowledge to smaller network with class distance loss,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Tree-structured decoding with doubly-recurrent neural networks,,conf/iclr/Alvarez-MelisJ17,DBLP,tree structured decoding with doubly recurrent neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Trusting SVM for Piecewise Linear CNNs,,conf/iclr/BerradaZK17,DBLP,trusting svm for piecewise linear cnns,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Tuning Recurrent Neural Networks with Reinforcement Learning,,conf/iclr/JaquesGTE17,DBLP,tuning recurrent neural networks with reinforcement learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Understanding Trainable Sparse Coding with Matrix Factorization,,conf/iclr/MoreauB17,DBLP,understanding trainable sparse coding with matrix factorization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Understanding deep learning requires rethinking generalization,,conf/iclr/ZhangBHRV17,DBLP,understanding deep learning requires rethinking generalization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Understanding intermediate layers using linear classifier probes,,conf/iclr/AlainB17,DBLP,understanding intermediate layers using linear classifier probes,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Unrolled Generative Adversarial Networks,,conf/iclr/MetzPPS17,DBLP,unrolled generative adversarial networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Unseen Style Transfer Based on a Conditional Fast Style Transfer Network,,conf/iclr/Yanai17,DBLP,unseen style transfer based on a conditional fast style transfer network,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Unsupervised Cross-Domain Image Generation,,conf/iclr/TaigmanPW17,DBLP,unsupervised cross domain image generation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Unsupervised Perceptual Rewards for Imitation Learning,,conf/iclr/SermanetXL17,DBLP,unsupervised perceptual rewards for imitation learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Unsupervised and Scalable Algorithm for Learning Node Representations,,conf/iclr/PimentelVZ17,DBLP,unsupervised and scalable algorithm for learning node representations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Variable Computation in Recurrent Neural Networks,,conf/iclr/JerniteGJM17,DBLP,variable computation in recurrent neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Variational Lossy Autoencoder,,conf/iclr/0022KSDDSSA17,DBLP,variational lossy autoencoder,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Variational Recurrent Adversarial Deep Domain Adaptation,,conf/iclr/PurushothamCNL17,DBLP,variational recurrent adversarial deep domain adaptation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Variational Reference Priors,,conf/iclr/NalisnickS17a,DBLP,variational reference priors,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,What does it take to generate natural textures?,,conf/iclr/UstyuzhaninovBG17,DBLP,what does it take to generate natural textures,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,Words or Characters? Fine-grained Gating for Reading Comprehension,,conf/iclr/YangDYHCS17,DBLP,words or characters fine grained gating for reading comprehension,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2017,beta-VAE: Learning Basic Visual Concepts with a Constrained Variational Framework,,conf/iclr/HigginsMPBGBML17,DBLP,beta vae learning basic visual concepts with a constrained variational framework,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,3D-FilterMap: A Compact Architecture for Deep Convolutional Neural Networks,,conf/iclr/YangYX0JH18,DBLP,3d filtermap a compact architecture for deep convolutional neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,3D-Scene-GAN: Three-dimensional Scene Reconstruction with Generative Adversarial Networks,,conf/iclr/YuW18,DBLP,3d scene gan three dimensional scene reconstruction with generative adversarial networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,"6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Conference Track Proceedings",,conf/iclr/2018,DBLP,6th international conference on learning representations iclr 2018 vancouver bc canada april 30 may 3 2018 conference track proceedings,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,"6th International Conference on Learning Representations, ICLR 2018, Vancouver, BC, Canada, April 30 - May 3, 2018, Workshop Track Proceedings",,conf/iclr/2018w,DBLP,6th international conference on learning representations iclr 2018 vancouver bc canada april 30 may 3 2018 workshop track proceedings,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Bayesian Perspective on Generalization and Stochastic Gradient Descent,,conf/iclr/SmithL18,DBLP,a bayesian perspective on generalization and stochastic gradient descent,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,"A Compressed Sensing View of Unsupervised Text Embeddings, Bag-of-n-Grams, and LSTMs",,conf/iclr/AroraKSV18,DBLP,a compressed sensing view of unsupervised text embeddings bag of n grams and lstms,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Deep Reinforced Model for Abstractive Summarization,,conf/iclr/PaulusXS18,DBLP,a deep reinforced model for abstractive summarization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Framework for the Quantitative Evaluation of Disentangled Representations,,conf/iclr/EastwoodW18,DBLP,a framework for the quantitative evaluation of disentangled representations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Hierarchical Model for Device Placement,,conf/iclr/MirhoseiniGPSLD18,DBLP,a hierarchical model for device placement,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Language and Compiler View on Differentiable Programming,,conf/iclr/WangR18,DBLP,a language and compiler view on differentiable programming,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Neural Representation of Sketch Drawings,,conf/iclr/HaE18,DBLP,a neural representation of sketch drawings,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A New Method of Region Embedding for Text Classification,,conf/iclr/QiaoHNLD0Y018,DBLP,a new method of region embedding for text classification,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A PAC-Bayesian Approach to Spectrally-Normalized Margin Bounds for Neural Networks,,conf/iclr/NeyshaburBS18,DBLP,a pac bayesian approach to spectrally normalized margin bounds for neural networks,We present a generalization bound for feedforward neural networks in terms of the product of the spectral norm of the layers and the Frobenius norm of the weights. The generalization bound is derived using a PAC-Bayes analysis.,Semantic Scholar DBLP identifier,A PAC-Bayesian Approach to Spectrally-Normalized Margin Bounds for Neural Networks,100.0,,4fc3ee440c2b0f66255a9e6966cee871ee0cc6da,abstract_found,,37
ICLR,pre_gpt,2018,A Scalable Laplace Approximation for Neural Networks,,conf/iclr/RitterBB18,DBLP,a scalable laplace approximation for neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A Simple Neural Attentive Meta-Learner,,conf/iclr/MishraR0A18,DBLP,a simple neural attentive meta learner,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A differentiable BLEU loss. Analysis and first results,,conf/iclr/CasasFC18,DBLP,a differentiable bleu loss analysis and first results,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,A moth brain learns to read MNIST,,conf/iclr/DelahuntK18,DBLP,a moth brain learns to read mnist,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Accelerating Neural Architecture Search using Performance Prediction,,conf/iclr/BakerGRN18,DBLP,accelerating neural architecture search using performance prediction,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Action-dependent Control Variates for Policy Optimization via Stein Identity,,conf/iclr/LiuFMZ0018,DBLP,action dependent control variates for policy optimization via stein identity,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Active Learning for Convolutional Neural Networks: A Core-Set Approach,,conf/iclr/SenerS18,DBLP,active learning for convolutional neural networks a core set approach,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adapting to Continuously Shifting Domains,,conf/iclr/BobuTHD18,DBLP,adapting to continuously shifting domains,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adaptive Dropout with Rademacher Complexity Regularization,,conf/iclr/ZhaiW18,DBLP,adaptive dropout with rademacher complexity regularization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adaptive Path-Integral Approach for Representation Learning and Planning,,conf/iclr/HaPCPC18,DBLP,adaptive path integral approach for representation learning and planning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adaptive Quantization of Neural Networks,,conf/iclr/KhoramL18,DBLP,adaptive quantization of neural networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Additive Margin Softmax for Face Verification,,conf/iclr/0015LDL018,DBLP,additive margin softmax for face verification,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adversarial Dropout Regularization,,conf/iclr/SaitoUHS18,DBLP,adversarial dropout regularization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adversarial Policy Gradient for Alternating Markov Games,,conf/iclr/Gao0H18,DBLP,adversarial policy gradient for alternating markov games,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Adversarial Spheres,,conf/iclr/GilmerMFSRWG18,DBLP,adversarial spheres,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,AmbientGAN: Generative models from lossy measurements,,conf/iclr/BoraPD18,DBLP,ambientgan generative models from lossy measurements,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,An Evaluation of Fisher Approximations Beyond Kronecker Factorization,,conf/iclr/LaurentGBBV18,DBLP,an evaluation of fisher approximations beyond kronecker factorization,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,An Experimental Study of Neural Networks for Variable Graphs,,conf/iclr/Bresson018,DBLP,an experimental study of neural networks for variable graphs,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,An Optimization View on Dynamic Routing Between Capsules,,conf/iclr/Wang018,DBLP,an optimization view on dynamic routing between capsules,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Analysis of Cosmic Microwave Background with Deep Learning,,conf/iclr/HeRH18,DBLP,analysis of cosmic microwave background with deep learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,,conf/iclr/BuckBCGGHW18,DBLP,ask the right questions active question reformulation with reinforcement learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Aspect-based Question Generation,,conf/iclr/HuLM0Y18,DBLP,aspect based question generation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,,conf/iclr/ZhouLXHH018,DBLP,auto conditioned recurrent networks for extended complex human motion synthesis,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Automated Design using Neural Networks and Gradient Descent,,conf/iclr/Hennigh18,DBLP,automated design using neural networks and gradient descent,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Automatically Inferring Data Quality for Spatiotemporal Forecasting,,conf/iclr/SeoMBL18,DBLP,automatically inferring data quality for spatiotemporal forecasting,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Autoregressive Generative Adversarial Networks,,conf/iclr/YaziciY018,DBLP,autoregressive generative adversarial networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,,conf/iclr/GrathwohlCWRD18,DBLP,backpropagation through the void optimizing control variates for black box gradient estimation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Benefits of Depth for Long-Term Memory of Recurrent Networks,,conf/iclr/LevineSS18,DBLP,benefits of depth for long term memory of recurrent networks,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,,conf/iclr/LuZLD18,DBLP,beyond finite layer neural networks bridging deep architectures and numerical differential equations,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Black-box Attacks on Deep Neural Networks via Gradient Estimation,,conf/iclr/BhagojiH0S18,DBLP,black box attacks on deep neural networks via gradient estimation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Boosting Dilated Convolutional Networks with Mixed Tensor Decompositions,,conf/iclr/CohenTS18,DBLP,boosting dilated convolutional networks with mixed tensor decompositions,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Boosting the Actor with Dual Critic,,conf/iclr/DaiSH0S18,DBLP,boosting the actor with dual critic,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Boundary Seeking GANs,,conf/iclr/HjelmJTCCB18,DBLP,boundary seeking gans,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,,conf/iclr/YangDSC18,DBLP,breaking the softmax bottleneck a high rank rnn language model,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Can Deep Reinforcement Learning solve Erdos-Selfridge-Spencer Games?,,conf/iclr/RaghuIAKLK18,DBLP,can deep reinforcement learning solve erdos selfridge spencer games,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Causal Discovery Using Proxy Variables,,conf/iclr/Rojas-CarullaBL18,DBLP,causal discovery using proxy variables,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,CausalGAN: Learning Causal Implicit Generative Models with Adversarial Training,,conf/iclr/KocaogluSDV18,DBLP,causalgan learning causal implicit generative models with adversarial training,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Censoring Representations with Multiple-Adversaries over Random Subspaces,,conf/iclr/IwasawaNM18,DBLP,censoring representations with multiple adversaries over random subspaces,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Cold fusion: Training Seq2seq Models Together with Language Models,,conf/iclr/SriramJSC18,DBLP,cold fusion training seq2seq models together with language models,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Combining Symbolic Expressions and Black-box Function Evaluations in Neural Programs,,conf/iclr/ArabshahiSA18,DBLP,combining symbolic expressions and black box function evaluations in neural programs,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,ComboGAN: Unrestricted Scalability for Image Domain Translation,,conf/iclr/AnooshehAT18,DBLP,combogan unrestricted scalability for image domain translation,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Compressing Word Embeddings via Deep Compositional Code Learning,,conf/iclr/ShuN18,DBLP,compressing word embeddings via deep compositional code learning,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Compression by the signs: distributed learning is a two-way street,,conf/iclr/BernsteinWAA18,DBLP,compression by the signs distributed learning is a two way street,,,,,,,no_abstract_found,,0
ICLR,pre_gpt,2018,Conditional Networks for Few-Shot Semantic Segmentation,,conf/iclr/RakellySDEL18,DBLP,conditional networks for few shot semantic segmentation,,,,,,,no_abstract_found,,0
