venue,era,year,title,doi,dblp_key,canonical_source,normalized_title,abstract,abstract_source,matched_title,match_score,openalex_id,semantic_scholar_id,retrieval_status,retrieval_error,token_count
NeurIPS,pre_gpt,1993,What Does the Hippocampus Compute?: A Precis of the 1993 NIPS Workshop,,conf/nips/Gluck93,DBLP,what does the hippocampus compute a precis of the 1993 nips workshop,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1993,When will a Genetic Algorithm Outperform Hill Climbing,,conf/nips/MitchellHF93,DBLP,when will a genetic algorithm outperform hill climbing,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Charge-Based Parallel Analog Vector Quantizer,,conf/nips/CauwenberghsP94,DBLP,a charge based parallel analog vector quantizer,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Comparison of Discrete-Time Operator Models and for Nonlinear System Identification,,conf/nips/BackT94,DBLP,a comparison of discrete time operator models and for nonlinear system identification,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Computational Model of Prefrontal Cortex Function,,conf/nips/BraverCS94,DBLP,a computational model of prefrontal cortex function,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Connectionist Technique for Accelerated Textual Input: Letting a Network Do the Typing,,conf/nips/Pomerleau94,DBLP,a connectionist technique for accelerated textual input letting a network do the typing,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Convolutional Neural Network Hand Tracker,,conf/nips/NowlanP94,DBLP,a convolutional neural network hand tracker,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Critical Comparison of Models for Orientation and Ocular Dominance Columns in the Striate Cortex,,conf/nips/ErwinOS94,DBLP,a critical comparison of models for orientation and ocular dominance columns in the striate cortex,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Growing Neural Gas Network Learns Topologies,,conf/nips/Fritzke94,DBLP,a growing neural gas network learns topologies,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Lagrangian Formulation For Optical Backpropagation Training In Kerr-Type Optical Networks,,conf/nips/SteckSCB94,DBLP,a lagrangian formulation for optical backpropagation training in kerr type optical networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Mixture Model System for Medical and Machine Diagnosis,,conf/nips/StensmoS94,DBLP,a mixture model system for medical and machine diagnosis,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Model for Chemosensory Reception,,conf/nips/MalakaRH94,DBLP,a model for chemosensory reception,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Model of the Neural Basis of the Rat's Sense of Direction,,conf/nips/SkaggsKKM94,DBLP,a model of the neural basis of the rat s sense of direction,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Neural Model of Delusions and Hallucinations in Schizophrenia,,conf/nips/RuppinRH94,DBLP,a neural model of delusions and hallucinations in schizophrenia,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Non-linear Information Maximisation Algorithm that Performs Blind Separation,,conf/nips/BellS94,DBLP,a non linear information maximisation algorithm that performs blind separation,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Novel Reinforcement Model of Birdsong Vocalization Learning,,conf/nips/DoyaS94,DBLP,a novel reinforcement model of birdsong vocalization learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Rapid Graph-based Method for Arbitrary Transformation-Invariant Pattern Classification,,conf/nips/SperdutiS94,DBLP,a rapid graph based method for arbitrary transformation invariant pattern classification,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Real Time Clustering CMOS Neural Engine,,conf/nips/Serrano-GotarredonaLH94,DBLP,a real time clustering cmos neural engine,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Rigorous Analysis of Linsker-Type Hebbian Learning,,conf/nips/FengPR94,DBLP,a rigorous analysis of linsker type hebbian learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Silicon Axon,,conf/nips/MinchHDM94,DBLP,a silicon axon,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A Study of Parallel Perturbative Gradient Descent,,conf/nips/LippeA94,DBLP,a study of parallel perturbative gradient descent,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A model of the hippocampus combibing self-organization and associative memory function,,conf/nips/HasselmoSBB94,DBLP,a model of the hippocampus combibing self organization and associative memory function,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,A solvable connectionist model of immediate recall of ordered lists,,conf/nips/Burgess94,DBLP,a solvable connectionist model of immediate recall of ordered lists,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Active Learning for Function Approximation,,conf/nips/SungN94,DBLP,active learning for function approximation,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Adaptive Elastic Input Field for Recognition Improvement,,conf/nips/Asogawa94,DBLP,adaptive elastic input field for recognition improvement,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,"Advances in Neural Information Processing Systems 6, [7th NIPS Conference, Denver, Colorado, USA, 1993]",,conf/nips/1993,DBLP,advances in neural information processing systems 6 7th nips conference denver colorado usa 1993,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Advantage Updating Applied to a Differrential Game,,conf/nips/HarmonBK94,DBLP,advantage updating applied to a differrential game,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Actor/Critic Algorithm that is Equivalent to Q-Learning,,conf/nips/CritesB94,DBLP,an actor critic algorithm that is equivalent to q learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Alternative Model for Mixtures of Experts,,conf/nips/XuJH94,DBLP,an alternative model for mixtures of experts,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Analog Neural Network Inspired by Fractal Block Coding,,conf/nips/PinedaA94,DBLP,an analog neural network inspired by fractal block coding,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Auditory Localization and Coordinate Transform Chip,,conf/nips/Horiuchi94,DBLP,an auditory localization and coordinate transform chip,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Input Output HMM Architecture,,conf/nips/BengioF94,DBLP,an input output hmm architecture,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An Integrated Architecture of Adaptive Neural Network Control for Dynamic Systems,,conf/nips/KeTM94,DBLP,an integrated architecture of adaptive neural network control for dynamic systems,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,An experimental comparison of recurrent neural networks,,conf/nips/HorneG94,DBLP,an experimental comparison of recurrent neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Analysis of Unstandardized Contributions in Cross Connected Networks,,conf/nips/ShultzOT94,DBLP,analysis of unstandardized contributions in cross connected networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Anatomical origin and computational role of diversity in the response properties of cortical neurons,,conf/nips/SpectorEM94,DBLP,anatomical origin and computational role of diversity in the response properties of cortical neurons,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Associative Decorrelation Dynamics: A Theory of Self-Organization and Optimization in Feedback Networks,,conf/nips/Dong94,DBLP,associative decorrelation dynamics a theory of self organization and optimization in feedback networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Asymptotics of Gradient-based Neural Network Training Algorithms,,conf/nips/MukherjeeF94,DBLP,asymptotics of gradient based neural network training algorithms,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Bayesian Query Construction for Neural Network Models,,conf/nips/PaassK94,DBLP,bayesian query construction for neural network models,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,"Bias, Variance and the Combination of Least Squares Estimators",,conf/nips/Meir94,DBLP,bias variance and the combination of least squares estimators,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Boltzmann Chains and Hidden Markov Models,,conf/nips/SaulJ94,DBLP,boltzmann chains and hidden markov models,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Boosting the Performance of RBF Networks with Dynamic Decay Adjustment,,conf/nips/BertholdD94,DBLP,boosting the performance of rbf networks with dynamic decay adjustment,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Capacity and Information Efficiency of a Brain-like Associative Net,,conf/nips/GrahamW94,DBLP,capacity and information efficiency of a brain like associative net,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Catastrophic Interference in Human Motor Learning,,conf/nips/Brashers-KrugST94,DBLP,catastrophic interference in human motor learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Classifying with Gaussian Mixtures and Clusters,,conf/nips/KambhatlaL94,DBLP,classifying with gaussian mixtures and clusters,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Coarse-to-Fine Image Search Using Neural Networks,,conf/nips/SpencePB94,DBLP,coarse to fine image search using neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Combining Estimators Using Non-Constant Weighting Functions,,conf/nips/TrespT94,DBLP,combining estimators using non constant weighting functions,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Comparing the prediction accuracy of artifical neural networks and other statistical models for breast cancer survival,,conf/nips/BurkeRG94,DBLP,comparing the prediction accuracy of artifical neural networks and other statistical models for breast cancer survival,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Computational Structure of coordinate transformations: A generalization study,,conf/nips/GhahramaniWJ94,DBLP,computational structure of coordinate transformations a generalization study,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Connectionist Speaker Normalization with Generalized Resource Allocating Networks,,conf/nips/FurlanelloGT94,DBLP,connectionist speaker normalization with generalized resource allocating networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Convergence Properties of the K-Means Algorithms,,conf/nips/BottouB94,DBLP,convergence properties of the k means algorithms,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Correlation and Interpolation Networks for Real-time Expression Analysis/Synthesis,,conf/nips/DarrellEP94,DBLP,correlation and interpolation networks for real time expression analysis synthesis,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Deterministic Annealing Variant of the EM Algorithm,,conf/nips/UedaN94,DBLP,deterministic annealing variant of the em algorithm,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Diffusion of Credit in Markovian Models,,conf/nips/BengioF94a,DBLP,diffusion of credit in markovian models,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Direct Multi-Step Time Series Prediction Using TD-lambda,,conf/nips/KazlasW94,DBLP,direct multi step time series prediction using td lambda,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Direction Selectivity In Primary Visual Cortex Using Massive Intracortical Connections,,conf/nips/SuarezKD94,DBLP,direction selectivity in primary visual cortex using massive intracortical connections,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Dynamic Cell Structures,,conf/nips/BruskeS94,DBLP,dynamic cell structures,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Dynamic Modelling of Chaotic Time Series with Neural Networks,,conf/nips/PrincipeK94,DBLP,dynamic modelling of chaotic time series with neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Effects of Noise on Convergence and Generalization in Recurrent Networks,,conf/nips/JimHG94,DBLP,effects of noise on convergence and generalization in recurrent networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Efficient Methods for Dealing with Missing Data in Supervised Learning,,conf/nips/TrespNA94,DBLP,efficient methods for dealing with missing data in supervised learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Estimating Conditional Probability Densities for Periodic Variables,,conf/nips/BishopL94,DBLP,estimating conditional probability densities for periodic variables,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Extracting Rules from Artifical Neural Networks with Distributed Representations,,conf/nips/Thrun94,DBLP,extracting rules from artifical neural networks with distributed representations,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Factorial Learning and the EM Algorithm,,conf/nips/Ghahramani94,DBLP,factorial learning and the em algorithm,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Factorial Learning by Clustering Features,,conf/nips/TenenbaumT94,DBLP,factorial learning by clustering features,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Financial Applications of Learning from Hints,,conf/nips/Abu-Mostafa94,DBLP,financial applications of learning from hints,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Finding Structure in Reinforcement Learning,,conf/nips/ThrunS94,DBLP,finding structure in reinforcement learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Forward dynamic models in human motor control: Psychophysical evidence,,conf/nips/WolpertGJ94,DBLP,forward dynamic models in human motor control psychophysical evidence,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,From Data Distributions to Regularization in Invariant Learning,,conf/nips/Leen94,DBLP,from data distributions to regularization in invariant learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Generalisation in Feedforward Networks,,conf/nips/KowalczykF94,DBLP,generalisation in feedforward networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Generalization in Reinforcement Learning: Safely Approximating the Value Function,,conf/nips/BoyanM94,DBLP,generalization in reinforcement learning safely approximating the value function,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Glove-TalkII: Mapping Hand Gestures to Speech Using Neural Networks,,conf/nips/FelsH94,DBLP,glove talkii mapping hand gestures to speech using neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Grammar Learning by a Self-Organizing Network,,conf/nips/Negishi94,DBLP,grammar learning by a self organizing network,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Grouping Components of Three-Dimensional Moving Objects in Area MST of Visual Cortex,,conf/nips/ZemelS94,DBLP,grouping components of three dimensional moving objects in area mst of visual cortex,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Hierarchical Mixtures of Experts Methodology Applied to Continuous Speech Recognition,,conf/nips/ZhaoSSM94,DBLP,hierarchical mixtures of experts methodology applied to continuous speech recognition,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Higher Order Statistical Decorrelation without Information Loss,,conf/nips/DecoB94,DBLP,higher order statistical decorrelation without information loss,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Hyperparameters Evidence and Generalisation for an Unrealisable Rule,,conf/nips/MarionS94,DBLP,hyperparameters evidence and generalisation for an unrealisable rule,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,ICEG Morphology Classification using an Analogue VLSI Neural Network,,conf/nips/CogginsJFP94,DBLP,iceg morphology classification using an analogue vlsi neural network,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Implementation of Neural Hardware with the Neural VLSI of URAN in Applications with Reduced Representations,,conf/nips/HanKL94,DBLP,implementation of neural hardware with the neural vlsi of uran in applications with reduced representations,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Inferring Ground Truth from Subjective Labelling of Venus Images,,conf/nips/SmythFBPB94,DBLP,inferring ground truth from subjective labelling of venus images,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Instance-Based State Identification for Reinforcement Learning,,conf/nips/McCallum94,DBLP,instance based state identification for reinforcement learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Interference in Learning Internal Models of Inverse Dynamics in Humans,,conf/nips/ShadmehrBM94,DBLP,interference in learning internal models of inverse dynamics in humans,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Interior Point Implementations of Alternating Minimization Training,,conf/nips/LemmonS94,DBLP,interior point implementations of alternating minimization training,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,JPMAX: Learning to Recognize Moving Objects as a Model-fitting Problem,,conf/nips/Becker94,DBLP,jpmax learning to recognize moving objects as a model fitting problem,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning Local Error Bars for Nonlinear Regression,,conf/nips/NixW94,DBLP,learning local error bars for nonlinear regression,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning Many Related Tasks at the Same Time with Backpropagation,,conf/nips/Caruana94,DBLP,learning many related tasks at the same time with backpropagation,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning Prototype Models for Tangent Distance,,conf/nips/HastieS94,DBLP,learning prototype models for tangent distance,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning Saccadic Eye Movements Using Multiscale Spatial Filters,,conf/nips/RaoB94,DBLP,learning saccadic eye movements using multiscale spatial filters,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning Stochastic Perceptrons Under k-Blocking Distributions,,conf/nips/MarchandH94,DBLP,learning stochastic perceptrons under k blocking distributions,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning direction in global motion: two classes of psychophysically-motivated models,,conf/nips/SundareswaranV94,DBLP,learning direction in global motion two classes of psychophysically motivated models,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning from queries for maximum information gain in imperfectly learnable problems,,conf/nips/SollichS94,DBLP,learning from queries for maximum information gain in imperfectly learnable problems,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning in large linear perceptrons and why the thermodynamic limit is relevant to the real world,,conf/nips/Sollich94,DBLP,learning in large linear perceptrons and why the thermodynamic limit is relevant to the real world,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning to Play the Game of Chess,,conf/nips/Thrun94a,DBLP,learning to play the game of chess,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning with Preknowledge: Clustering with Point and Graph Matching Distance Measures,,conf/nips/GoldRM94,DBLP,learning with preknowledge clustering with point and graph matching distance measures,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Learning with Product Units,,conf/nips/LeerinkGHJ94,DBLP,learning with product units,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Limits in Learning Machine Accuracy Imposed by Data Quality,,conf/nips/CortesJC94,DBLP,limits in learning machine accuracy imposed by data quality,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Model of a Biological Neuron as a Temporal Neural Network,,conf/nips/MurphyK94,DBLP,model of a biological neuron as a temporal neural network,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Morphogenesis of the Lateral Geniculate Nucleus: How Singularities Affect Global Structure,,conf/nips/TzonevSM94,DBLP,morphogenesis of the lateral geniculate nucleus how singularities affect global structure,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Multidimensional Scaling and Data Clustering,,conf/nips/HofmannB94,DBLP,multidimensional scaling and data clustering,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,"Neural Network Ensembles, Cross Validation, and Active Learning",,conf/nips/KroghV94,DBLP,neural network ensembles cross validation and active learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,New Algorithms for 2D and 3D Point Matching: Pose Estimation and Correspondence,,conf/nips/GoldLRPM94,DBLP,new algorithms for 2d and 3d point matching pose estimation and correspondence,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Non-linear Prediction of Acoustic Vectors Using Hierarchical Mixtures of Experts,,conf/nips/WaterhouseR94,DBLP,non linear prediction of acoustic vectors using hierarchical mixtures of experts,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Nonlinear Image Interpolation using Manifold Learning,,conf/nips/BreglerO94,DBLP,nonlinear image interpolation using manifold learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Ocular Dominance and Patterned Lateral Connections in a Self-Organizing Model of the Primary Visual Cortex,,conf/nips/SiroshM94,DBLP,ocular dominance and patterned lateral connections in a self organizing model of the primary visual cortex,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,On the Computational Complexity of Networks of Spiking Neurons,,conf/nips/Maass94,DBLP,on the computational complexity of networks of spiking neurons,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,On the Computational Utility of Consciousness,,conf/nips/MathisM94,DBLP,on the computational utility of consciousness,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,On-line Learning of Dichotomies,,conf/nips/BarkaiSS94,DBLP,on line learning of dichotomies,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Optimal Movement Primitives,,conf/nips/Sanger94,DBLP,optimal movement primitives,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Optimal Training Algorithms and their Relation to Backpropagation,,conf/nips/HassibiK94,DBLP,optimal training algorithms and their relation to backpropagation,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,PCA-Pyramids for Image Compression,,conf/nips/BischofH94,DBLP,pca pyramids for image compression,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Pairwise Neural Network Classifiers with Probabilistic Outputs,,conf/nips/PriceKPD94,DBLP,pairwise neural network classifiers with probabilistic outputs,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Pattern Playback in the 90s,,conf/nips/Slaney94,DBLP,pattern playback in the 90s,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,"Patterns of damage in neural networks: The effects of lesion area, shape and number",,conf/nips/RuppinR94,DBLP,patterns of damage in neural networks the effects of lesion area shape and number,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Phase-Space Learning,,conf/nips/TsungC94,DBLP,phase space learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Plasticity-Mediated Competitive Learning,,conf/nips/SchraudolphS94,DBLP,plasticity mediated competitive learning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Predicting the Risk of Complications in Coronary Artery Bypass Operations using Neural Networks,,conf/nips/LippmannKS94,DBLP,predicting the risk of complications in coronary artery bypass operations using neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Predictive Coding with Neural Nets: Application to Text Compression,,conf/nips/SchmidhuberH94,DBLP,predictive coding with neural nets application to text compression,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Pulsestream Synapses with Non-Volatile Analogue Amorphous-Silicon Memories,,conf/nips/HolmesMCHR94,DBLP,pulsestream synapses with non volatile analogue amorphous silicon memories,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Real-Time Control of a Tokamak Plasma Using Neural Networks,,conf/nips/Bishop94,DBLP,real time control of a tokamak plasma using neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Recognizing Handwritten Digits Using Mixtures of Linear Models,,conf/nips/HintonRD94,DBLP,recognizing handwritten digits using mixtures of linear models,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Recurrent Networks: Second Order Properties and Pruning,,conf/nips/PedersenH94,DBLP,recurrent networks second order properties and pruning,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Reinforcement Learning Algorithm for Partially Observable Markov Decision Problems,,conf/nips/JaakkolaSJ94,DBLP,reinforcement learning algorithm for partially observable markov decision problems,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Reinforcement Learning Methods for Continuous-Time Markov Decision Problems,,conf/nips/BradtkeD94,DBLP,reinforcement learning methods for continuous time markov decision problems,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Reinforcement Learning Predicts the Site of Plasticity for Auditory Remapping in the Barn Owl,,conf/nips/PougetDS94,DBLP,reinforcement learning predicts the site of plasticity for auditory remapping in the barn owl,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Reinforcement Learning with Soft State Aggregation,,conf/nips/SinghJJ94,DBLP,reinforcement learning with soft state aggregation,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,SARDNET: A Self-Organizing Feature Map for Sequences,,conf/nips/JamesM94,DBLP,sardnet a self organizing feature map for sequences,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Sample Size Requirements for Feedforward Neural Networks,,conf/nips/TurmonF94,DBLP,sample size requirements for feedforward neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Simplifying Neural Nets by Discovering Flat Minima,,conf/nips/HochreiterS94,DBLP,simplifying neural nets by discovering flat minima,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Single Transistor Learning Synapses,,conf/nips/HaslerDMM94,DBLP,single transistor learning synapses,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Spatial Representations in the Parietal Cortex May Use Basis Functions,,conf/nips/PougetS94,DBLP,spatial representations in the parietal cortex may use basis functions,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Stochastic Dynamics of Three-State Neural Networks,,conf/nips/OhiraC94,DBLP,stochastic dynamics of three state neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Synchrony and Desynchrony in Neural Oscillator Networks,,conf/nips/WangT94,DBLP,synchrony and desynchrony in neural oscillator networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Template-Based Algorithms for Connectionist Rule Extraction,,conf/nips/AlexanderM94,DBLP,template based algorithms for connectionist rule extraction,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Temporal Dynamics of Generalization in Neural Networks,,conf/nips/WangV94,DBLP,temporal dynamics of generalization in neural networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,The Electrotonic Transformation: a Tool for Relating Neuronal Form to Function,,conf/nips/CarnevaleTCB94,DBLP,the electrotonic transformation a tool for relating neuronal form to function,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,The Ni1000: High Speed Parallel VLSI for Implementing Multilayer Perceptrons,,conf/nips/PerroneC94,DBLP,the ni1000 high speed parallel vlsi for implementing multilayer perceptrons,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,The Use of Dynamic Writing Information in a Connectionist On-Line Cursive Handwriting Recognition System,,conf/nips/MankeFW94,DBLP,the use of dynamic writing information in a connectionist on line cursive handwriting recognition system,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Transformation Invariant Autoassociation with Application to Handwritten Character Recognition,,conf/nips/SchwenkM94,DBLP,transformation invariant autoassociation with application to handwritten character recognition,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Unsupervised Classification of 3D Objects from 2D Views,,conf/nips/SuzukiA94,DBLP,unsupervised classification of 3d objects from 2d views,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Using Voice Transformations to Create Additional Training Talkers for Word Spotting,,conf/nips/ChangL94,DBLP,using voice transformations to create additional training talkers for word spotting,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Using a Saliency Map for Active Spatial Selective Attention: Implementation & Initial Results,,conf/nips/BalujaP94,DBLP,using a saliency map for active spatial selective attention implementation initial results,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Using a neural net to instantiate a deformable model,,conf/nips/WilliamsRH94,DBLP,using a neural net to instantiate a deformable model,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1994,Visual Speech Recognition with Stochastic Networks,,conf/nips/Movellan94,DBLP,visual speech recognition with stochastic networks,,,,,,,no_abstract_found,,0
NeurIPS,pre_gpt,1995,"A Bound on the Error of Cross Validation Using the Approximation and Estimation Rates, with Consequences for the Training-Test Split",,conf/nips/Kearns95,DBLP,a bound on the error of cross validation using the approximation and estimation rates with consequences for the training test split,,,,,,,no_abstract_found,,0
