venue,era,year,title,doi,dblp_key,canonical_source
NeurIPS,pre_gpt,1993,Comparison Training for a Rescheduling Problem in Neural Networks,,conf/nips/KeymeulenG93,DBLP
NeurIPS,pre_gpt,1993,Complexity Issues in Neural Computation and Learning,,conf/nips/RoychowdhuryS93,DBLP
NeurIPS,pre_gpt,1993,Computational Elements of the Adaptive Controller of the Human Arm,,conf/nips/ShadmehrM93,DBLP
NeurIPS,pre_gpt,1993,Connectionism for Music and Audition,,conf/nips/Weigend93,DBLP
NeurIPS,pre_gpt,1993,Connectionist Modeling and Parallel Architectures,,conf/nips/DiederichT93,DBLP
NeurIPS,pre_gpt,1993,Connectionist Models for Auditory Scene Analysis,,conf/nips/Duda93,DBLP
NeurIPS,pre_gpt,1993,Constructive Learning Using Internal Representation Conflicts,,conf/nips/LeerinkJ93,DBLP
NeurIPS,pre_gpt,1993,Convergence of Indirect Adaptive Asynchronous Value Iteration Algorithms,,conf/nips/GullapalliB93,DBLP
NeurIPS,pre_gpt,1993,Convergence of Stochastic Iterative Dynamic Programming Algorithms,,conf/nips/JaakkolaJS93,DBLP
NeurIPS,pre_gpt,1993,Correlation Functions in a Large Stochastic Network,,conf/nips/GinzburgS93,DBLP
NeurIPS,pre_gpt,1993,Counting Function Theorem for Multi-Layer Networks,,conf/nips/Kowalczyk93,DBLP
NeurIPS,pre_gpt,1993,Coupled Dynamics of Fast Neurons and Slow Interactions,,conf/nips/CoolenPS93,DBLP
NeurIPS,pre_gpt,1993,Credit Assignment through Time: Alternatives to Backpropagation,,conf/nips/BengioF93,DBLP
NeurIPS,pre_gpt,1993,Cross-Validation Estimates ISME,,conf/nips/PlutowskiSW93,DBLP
NeurIPS,pre_gpt,1993,Decoding Cursive Scripts,,conf/nips/SingerT93,DBLP
NeurIPS,pre_gpt,1993,Developing Population Codes by Minimizing Description Length,,conf/nips/ZemelH93,DBLP
NeurIPS,pre_gpt,1993,Development of Orientation and Ocular Dominance Columns in Infant Macaques,,conf/nips/ObermayerKB93,DBLP
NeurIPS,pre_gpt,1993,Digital Boltzmann VLSI for Constraint Satisfaction and Learning,,conf/nips/MurrayLBKBWWSSP93,DBLP
NeurIPS,pre_gpt,1993,Directional Hearing by the Mauthner System,,conf/nips/GuzikE93,DBLP
NeurIPS,pre_gpt,1993,Discontinuous Generalization in Large Committee Machines,,conf/nips/SchwarzeH93,DBLP
NeurIPS,pre_gpt,1993,Dopaminergic Neuromodulation Brings a Dynamical Plasticity to the Retina,,conf/nips/BoussardV93,DBLP
NeurIPS,pre_gpt,1993,Dual Mechanisms for Neural Binding and Segmentation,,conf/nips/SajdaF93,DBLP
NeurIPS,pre_gpt,1993,Dynamic Modulation of Neurons and Networks,,conf/nips/Marder93,DBLP
NeurIPS,pre_gpt,1993,Efficient Computation of Complex Distance Metrics Using Hierarchical Filtering,,conf/nips/Simard93,DBLP
NeurIPS,pre_gpt,1993,Efficient Simulation of Biological Neural Networks on Massively Parallel Supercomputers with Hypercube Architecture,,conf/nips/NieburB93,DBLP
NeurIPS,pre_gpt,1993,Emergence of Global Structure from Local Associations,,conf/nips/Ghiselli-CrippaM93,DBLP
NeurIPS,pre_gpt,1993,Encoding Labeled Graphs by Labeling RAAM,,conf/nips/Sperduti93,DBLP
NeurIPS,pre_gpt,1993,Estimating Analogical Similarity by Dot-Products of Holographic Reduced Representations,,conf/nips/Plate93,DBLP
NeurIPS,pre_gpt,1993,Event-Driven Simulation of Networks of Spiking Neurons,,conf/nips/Watts93,DBLP
NeurIPS,pre_gpt,1993,Exploiting Chaos to Control the Future,,conf/nips/SunLC93,DBLP
NeurIPS,pre_gpt,1993,Fast Non-Linear Dimension Reduction,,conf/nips/KambhaltlaL93,DBLP
NeurIPS,pre_gpt,1993,Fast Pruning Using Principal Components,,conf/nips/LevinLM93,DBLP
NeurIPS,pre_gpt,1993,Feature Densities Are Required for Computing Feature Correspondences,,conf/nips/Ahmad93,DBLP
NeurIPS,pre_gpt,1993,Figure of Merit Training for Detection and Spotting,,conf/nips/ChangL93,DBLP
NeurIPS,pre_gpt,1993,Fool's Gold: Extracting Finite State Machines from Recurrent Network Dynamics,,conf/nips/Kolen93,DBLP
NeurIPS,pre_gpt,1993,Foraging in an Uncertain Environment Using Predictive Hebbian Learning,,conf/nips/MontagueDS93,DBLP
NeurIPS,pre_gpt,1993,Functional Models of Selective Attention and Context Dependency,,conf/nips/Hildebrandt93,DBLP
NeurIPS,pre_gpt,1993,GDS: Gradient Descent Generation of Symbolic Classification Rules,,conf/nips/Blasig93,DBLP
NeurIPS,pre_gpt,1993,Generalization Error and the Expected Network Complexity,,conf/nips/Ji93,DBLP
NeurIPS,pre_gpt,1993,Generation of Internal Representation by alpha,,conf/nips/Kamimura93,DBLP
NeurIPS,pre_gpt,1993,"Globally Trained Handwritten Word Recognizer Using Spatial Representation, Convolutional Neural Networks, and Hidden Markov Models",,conf/nips/BengioCH93,DBLP
NeurIPS,pre_gpt,1993,Grammatical Inference by Attentional Control of Synchronization in an Oscillating Elman Network,,conf/nips/BairdTE93,DBLP
NeurIPS,pre_gpt,1993,Hidden Markov Models for Human Genes,,conf/nips/BaldiBCEK93,DBLP
NeurIPS,pre_gpt,1993,High Performance Neural Net Simulation on a Multiprocessor System with Intelligent Communication,,conf/nips/MullerKG93,DBLP
NeurIPS,pre_gpt,1993,Hoeffding Races: Accelerating Model Selection Search for Classification and Function Approximation,,conf/nips/MaronM93,DBLP
NeurIPS,pre_gpt,1993,How to Choose an Activation Function,,conf/nips/MhaskarM93,DBLP
NeurIPS,pre_gpt,1993,"How to Describe Neuronal Activity: Spikes, Rates, or Assemblies?",,conf/nips/GerstnerH93,DBLP
NeurIPS,pre_gpt,1993,Identifying Fault-Prone Software Modules Using Feed-Forward Networks: A Case Study,,conf/nips/Karunanithi93,DBLP
NeurIPS,pre_gpt,1993,Illumination-Invariant Face Recognition with a Contrast Sensitive Silicon Retina,,conf/nips/BuhmannLE93,DBLP
NeurIPS,pre_gpt,1993,Implementing Intelligence on Silicon Using Neuron-Like Functional MOS Transistors,,conf/nips/ShibataKYIKO93,DBLP
NeurIPS,pre_gpt,1993,Inverse Dynamics of Speech Motor Control,,conf/nips/HirayamaVK93,DBLP
NeurIPS,pre_gpt,1993,Learning Classification with Unlabeled Data,,conf/nips/Sa93,DBLP
NeurIPS,pre_gpt,1993,Learning Complex Boolean Functions: Algorithms and Applications,,conf/nips/OliveiraS93,DBLP
NeurIPS,pre_gpt,1993,Learning Curves: Asymptotic Values and Rate of Convergence,,conf/nips/CortesJSVD93,DBLP
NeurIPS,pre_gpt,1993,"Learning Mackey-Glass from 25 Examples, Plus or Minus 2",,conf/nips/PlutowskiCW93,DBLP
NeurIPS,pre_gpt,1993,Learning Temporal Dependencies in Connectionist Speech Recognition,,conf/nips/RenalsHR93,DBLP
NeurIPS,pre_gpt,1993,Learning in Compositional Hierarchies: Inducing the Structure of Objects from Data,,conf/nips/Utans93,DBLP
NeurIPS,pre_gpt,1993,Learning in Computer Vision and Image Understanding,,conf/nips/Greenspan93,DBLP
NeurIPS,pre_gpt,1993,"Lipreading by Neural Networks: Visual Preprocessing, Learning, and Sensory Integration",,conf/nips/WolffPSH93,DBLP
NeurIPS,pre_gpt,1993,Locally Adaptive Nearest Neighbor Algorithms,,conf/nips/WettschereckD93,DBLP
NeurIPS,pre_gpt,1993,Lower Boundaries of Motoneuron Desynchronization via Renshaw Interneurons,,conf/nips/MaltenfortDHR93,DBLP
NeurIPS,pre_gpt,1993,Memory-Based Methods for Regression and Classification,,conf/nips/DietterichWAM93,DBLP
NeurIPS,pre_gpt,1993,Mixtures of Controllers for Jump Linear and Non-Linear Plants,,conf/nips/CacciatoreN93,DBLP
NeurIPS,pre_gpt,1993,Monte Carlo Matrix Inversion and Reinforcement Learning,,conf/nips/BartoD93,DBLP
NeurIPS,pre_gpt,1993,Neural Network Definition of Highly Predictable Protein Secondary Structure Classes,,conf/nips/LapedesSF93,DBLP
NeurIPS,pre_gpt,1993,Neural Network Exploration Using Optimal Experiment Design,,conf/nips/Cohn93,DBLP
NeurIPS,pre_gpt,1993,Neural Network Models for Optimization Problems,,conf/nips/Jagota93,DBLP
NeurIPS,pre_gpt,1993,"Neurobiology, Psychophysics, and Computational Models of Visual Attention",,conf/nips/NieburO93,DBLP
NeurIPS,pre_gpt,1993,Non-Intrusive Gaze Tracking Using Artificial Neural Networks,,conf/nips/BalujaP93,DBLP
NeurIPS,pre_gpt,1993,Non-Linear Statistical Analysis and Self-Organizing Hebbian Networks,,conf/nips/ShapiroP93,DBLP
NeurIPS,pre_gpt,1993,Observability of Neural Network Behavior,,conf/nips/GarzonB93,DBLP
NeurIPS,pre_gpt,1993,Odor Processing in the Bee: A Preliminary Study of the Role of Central Input to the Antennal Lobe,,conf/nips/LinsterMMK93,DBLP
NeurIPS,pre_gpt,1993,On the Non-Existence of a Universal Learning Algorithm for Recurrent Neural Networks,,conf/nips/Wiklicky93,DBLP
NeurIPS,pre_gpt,1993,Optimal Brain Surgeon: Extensions and performance comparison,,conf/nips/HassibiSW93,DBLP
NeurIPS,pre_gpt,1993,Optimal Signalling in Attractor Neural Networks,,conf/nips/MeilijsonR93,DBLP
NeurIPS,pre_gpt,1993,Optimal Stochastic Search and Adaptive Momentum,,conf/nips/LeenO93,DBLP
NeurIPS,pre_gpt,1993,Optimal Stopping and Effective Machine Complexity in Learning,,conf/nips/WangVJ93,DBLP
NeurIPS,pre_gpt,1993,Optimal Unsupervised Motor Learning Predicts the Internal Representation of Barn Owl Head Movements,,conf/nips/Sanger93a,DBLP
NeurIPS,pre_gpt,1993,Optimality Criteria for LMS and Backpropagation,,conf/nips/HassibiSK93,DBLP
NeurIPS,pre_gpt,1993,Packet Routing in Dynamically Changing Networks: A Reinforcement Learning Approach,,conf/nips/BoyanL93,DBLP
NeurIPS,pre_gpt,1993,Postal Address Block Location Using a Convolutional Locator Network,,conf/nips/WolfP93,DBLP
NeurIPS,pre_gpt,1993,Probabilistic Anomaly Detection in Dynamic Systems,,conf/nips/Smyth93,DBLP
NeurIPS,pre_gpt,1993,Processing of Visual and Auditory Space and Its Modification by Experience,,conf/nips/RauscheckerS93,DBLP
NeurIPS,pre_gpt,1993,Putting It All Together: Methods for Combining Neural Networks,,conf/nips/Perrone93,DBLP
NeurIPS,pre_gpt,1993,Recognition-Based Segmentation of On-Line Cursive Handwriting,,conf/nips/Flann93,DBLP
NeurIPS,pre_gpt,1993,Recovering a Feed-Forward Net From Its Output,,conf/nips/FeffermanM93,DBLP
NeurIPS,pre_gpt,1993,Resolving Motion Ambiguities,,conf/nips/DiamantarasG93,DBLP
NeurIPS,pre_gpt,1993,Robot Learning: Exploration and Continuous Domains,,conf/nips/Cohn93a,DBLP
NeurIPS,pre_gpt,1993,Robust Parameter Estimation and Model Selection for Neural Network Regression,,conf/nips/Liu93,DBLP
NeurIPS,pre_gpt,1993,Robust Reinforcement Learning in Motion Planning,,conf/nips/SinghBGC93,DBLP
NeurIPS,pre_gpt,1993,Segmental Neural Net Optimization for Continuous Speech Recognition,,conf/nips/ZhaoSMZ93,DBLP
NeurIPS,pre_gpt,1993,Signature Verification Using a Siamese Time Delay Neural Network,,conf/nips/BromleyGLSS93,DBLP
NeurIPS,pre_gpt,1993,Solvable Models of Artificial Neural Networks,,conf/nips/Watanabe93a,DBLP
NeurIPS,pre_gpt,1993,Speaker Recognition Using Neural Tree Networks,,conf/nips/FarrellM93,DBLP
NeurIPS,pre_gpt,1993,Stability and Observability,,conf/nips/GarzonB93a,DBLP
NeurIPS,pre_gpt,1993,Statistics of Natural Images: Scaling in the Woods,,conf/nips/RudermanB93,DBLP
NeurIPS,pre_gpt,1993,Structural and Behavioral Evolution of Recurrent Networks,,conf/nips/SaundersAP93,DBLP
NeurIPS,pre_gpt,1993,"Structured Machine Learning for Soft Classification with Smoothing Spline ANOVA and Stacked Tuning, Testing, and Evaluation",,conf/nips/WahbaWGKK93,DBLP
NeurIPS,pre_gpt,1993,Supervised Learning with Growing Cell Structures,,conf/nips/Fritzke93,DBLP
NeurIPS,pre_gpt,1993,Supervised learning from incomplete data via an EM approach,,conf/nips/GhahramaniJ93,DBLP
NeurIPS,pre_gpt,1993,Surface Learning with Applications to Lipreading,,conf/nips/BreglerO93,DBLP
NeurIPS,pre_gpt,1993,"Synchronization, Oscillations and 1/f Noise in Networks of Spiking Neurons",,conf/nips/StemmlerUKO93,DBLP
NeurIPS,pre_gpt,1993,Temporal Difference Learning of Position Evaluation in the Game of Go,,conf/nips/SchraudolphDS93,DBLP
NeurIPS,pre_gpt,1993,The Parti-Game Algorithm for Variable Resolution Reinforcement Learning in Multidimensional State-Spaces,,conf/nips/Moore93,DBLP
NeurIPS,pre_gpt,1993,The Power of Amnesia,,conf/nips/RonST93,DBLP
NeurIPS,pre_gpt,1993,The Role of MT Neuron Receptive Field Surrounds in Computing Object Shape from Velocity Fields,,conf/nips/BuracasA93,DBLP
NeurIPS,pre_gpt,1993,The Softmax Nonlinearity: Derivation Using Statistical Mechanics and Useful Properties as a Multiterminal Analog Circuit Element,,conf/nips/ElfadelWW93,DBLP
NeurIPS,pre_gpt,1993,The Statistical Mechanics of k-Satisfaction,,conf/nips/KirkpatrickGTT93,DBLP
NeurIPS,pre_gpt,1993,Tonal Music as a Componential Code: Learning Temporal Relationships between and within Pitch and Timing Components,,conf/nips/StevensW93,DBLP
NeurIPS,pre_gpt,1993,Training Neural Networks with Deficient Data,,conf/nips/TrespAN93,DBLP
NeurIPS,pre_gpt,1993,Transition Point Dynamic Programming,,conf/nips/BucklandL93,DBLP
NeurIPS,pre_gpt,1993,Two Iterative Algorithms for Computing the Singular Value Decomposition from Input/Output Samples,,conf/nips/Sanger93,DBLP
NeurIPS,pre_gpt,1993,Two-Dimensional Object Localization by Coarse-to-Fine Correlation Matching,,conf/nips/LuM93,DBLP
NeurIPS,pre_gpt,1993,Unsupervised Learning of Mixtures of Multiple Causes in Binary Data,,conf/nips/Saund93,DBLP
NeurIPS,pre_gpt,1993,Unsupervised Parallel Feature Extraction from First Principles,,conf/nips/OsterbergL93,DBLP
NeurIPS,pre_gpt,1993,Use of Bad Training Data for Better Predictions,,conf/nips/GrossmanL93,DBLP
NeurIPS,pre_gpt,1993,Using Local Trajectory Optimizers to Speed Up Global Optimization in Dynamic Programming,,conf/nips/Atkeson93,DBLP
NeurIPS,pre_gpt,1993,VLSI Phase Locking Architectures for Feature Linking in Multiple Target Tracking Systems,,conf/nips/AndreouE93,DBLP
NeurIPS,pre_gpt,1993,WATTLE: A Trainable Gain Analogue VLSI Neural Network,,conf/nips/CogginsJ93,DBLP
NeurIPS,pre_gpt,1993,What Does the Hippocampus Compute?: A Precis of the 1993 NIPS Workshop,,conf/nips/Gluck93,DBLP
NeurIPS,pre_gpt,1993,When will a Genetic Algorithm Outperform Hill Climbing,,conf/nips/MitchellHF93,DBLP
NeurIPS,pre_gpt,1994,A Charge-Based Parallel Analog Vector Quantizer,,conf/nips/CauwenberghsP94,DBLP
NeurIPS,pre_gpt,1994,A Comparison of Discrete-Time Operator Models and for Nonlinear System Identification,,conf/nips/BackT94,DBLP
NeurIPS,pre_gpt,1994,A Computational Model of Prefrontal Cortex Function,,conf/nips/BraverCS94,DBLP
NeurIPS,pre_gpt,1994,A Connectionist Technique for Accelerated Textual Input: Letting a Network Do the Typing,,conf/nips/Pomerleau94,DBLP
NeurIPS,pre_gpt,1994,A Convolutional Neural Network Hand Tracker,,conf/nips/NowlanP94,DBLP
NeurIPS,pre_gpt,1994,A Critical Comparison of Models for Orientation and Ocular Dominance Columns in the Striate Cortex,,conf/nips/ErwinOS94,DBLP
NeurIPS,pre_gpt,1994,A Growing Neural Gas Network Learns Topologies,,conf/nips/Fritzke94,DBLP
NeurIPS,pre_gpt,1994,A Lagrangian Formulation For Optical Backpropagation Training In Kerr-Type Optical Networks,,conf/nips/SteckSCB94,DBLP
NeurIPS,pre_gpt,1994,A Mixture Model System for Medical and Machine Diagnosis,,conf/nips/StensmoS94,DBLP
NeurIPS,pre_gpt,1994,A Model for Chemosensory Reception,,conf/nips/MalakaRH94,DBLP
NeurIPS,pre_gpt,1994,A Model of the Neural Basis of the Rat's Sense of Direction,,conf/nips/SkaggsKKM94,DBLP
NeurIPS,pre_gpt,1994,A Neural Model of Delusions and Hallucinations in Schizophrenia,,conf/nips/RuppinRH94,DBLP
NeurIPS,pre_gpt,1994,A Non-linear Information Maximisation Algorithm that Performs Blind Separation,,conf/nips/BellS94,DBLP
NeurIPS,pre_gpt,1994,A Novel Reinforcement Model of Birdsong Vocalization Learning,,conf/nips/DoyaS94,DBLP
NeurIPS,pre_gpt,1994,A Rapid Graph-based Method for Arbitrary Transformation-Invariant Pattern Classification,,conf/nips/SperdutiS94,DBLP
NeurIPS,pre_gpt,1994,A Real Time Clustering CMOS Neural Engine,,conf/nips/Serrano-GotarredonaLH94,DBLP
NeurIPS,pre_gpt,1994,A Rigorous Analysis of Linsker-Type Hebbian Learning,,conf/nips/FengPR94,DBLP
NeurIPS,pre_gpt,1994,A Silicon Axon,,conf/nips/MinchHDM94,DBLP
NeurIPS,pre_gpt,1994,A Study of Parallel Perturbative Gradient Descent,,conf/nips/LippeA94,DBLP
NeurIPS,pre_gpt,1994,A model of the hippocampus combibing self-organization and associative memory function,,conf/nips/HasselmoSBB94,DBLP
NeurIPS,pre_gpt,1994,A solvable connectionist model of immediate recall of ordered lists,,conf/nips/Burgess94,DBLP
NeurIPS,pre_gpt,1994,Active Learning for Function Approximation,,conf/nips/SungN94,DBLP
NeurIPS,pre_gpt,1994,Active Learning with Statistical Models,,conf/nips/CohnGJ94,DBLP
NeurIPS,pre_gpt,1994,Adaptive Elastic Input Field for Recognition Improvement,,conf/nips/Asogawa94,DBLP
NeurIPS,pre_gpt,1994,"Advances in Neural Information Processing Systems 6, [7th NIPS Conference, Denver, Colorado, USA, 1993]",,conf/nips/1993,DBLP
NeurIPS,pre_gpt,1994,Advantage Updating Applied to a Differrential Game,,conf/nips/HarmonBK94,DBLP
NeurIPS,pre_gpt,1994,An Actor/Critic Algorithm that is Equivalent to Q-Learning,,conf/nips/CritesB94,DBLP
NeurIPS,pre_gpt,1994,An Alternative Model for Mixtures of Experts,,conf/nips/XuJH94,DBLP
NeurIPS,pre_gpt,1994,An Analog Neural Network Inspired by Fractal Block Coding,,conf/nips/PinedaA94,DBLP
NeurIPS,pre_gpt,1994,An Auditory Localization and Coordinate Transform Chip,,conf/nips/Horiuchi94,DBLP
NeurIPS,pre_gpt,1994,An Input Output HMM Architecture,,conf/nips/BengioF94,DBLP
NeurIPS,pre_gpt,1994,An Integrated Architecture of Adaptive Neural Network Control for Dynamic Systems,,conf/nips/KeTM94,DBLP
NeurIPS,pre_gpt,1994,An experimental comparison of recurrent neural networks,,conf/nips/HorneG94,DBLP
NeurIPS,pre_gpt,1994,Analysis of Unstandardized Contributions in Cross Connected Networks,,conf/nips/ShultzOT94,DBLP
NeurIPS,pre_gpt,1994,Anatomical origin and computational role of diversity in the response properties of cortical neurons,,conf/nips/SpectorEM94,DBLP
NeurIPS,pre_gpt,1994,Associative Decorrelation Dynamics: A Theory of Self-Organization and Optimization in Feedback Networks,,conf/nips/Dong94,DBLP
NeurIPS,pre_gpt,1994,Asymptotics of Gradient-based Neural Network Training Algorithms,,conf/nips/MukherjeeF94,DBLP
NeurIPS,pre_gpt,1994,Bayesian Query Construction for Neural Network Models,,conf/nips/PaassK94,DBLP
NeurIPS,pre_gpt,1994,"Bias, Variance and the Combination of Least Squares Estimators",,conf/nips/Meir94,DBLP
NeurIPS,pre_gpt,1994,Boltzmann Chains and Hidden Markov Models,,conf/nips/SaulJ94,DBLP
NeurIPS,pre_gpt,1994,Boosting the Performance of RBF Networks with Dynamic Decay Adjustment,,conf/nips/BertholdD94,DBLP
NeurIPS,pre_gpt,1994,Capacity and Information Efficiency of a Brain-like Associative Net,,conf/nips/GrahamW94,DBLP
NeurIPS,pre_gpt,1994,Catastrophic Interference in Human Motor Learning,,conf/nips/Brashers-KrugST94,DBLP
NeurIPS,pre_gpt,1994,Classifying with Gaussian Mixtures and Clusters,,conf/nips/KambhatlaL94,DBLP
NeurIPS,pre_gpt,1994,Coarse-to-Fine Image Search Using Neural Networks,,conf/nips/SpencePB94,DBLP
NeurIPS,pre_gpt,1994,Combining Estimators Using Non-Constant Weighting Functions,,conf/nips/TrespT94,DBLP
NeurIPS,pre_gpt,1994,Comparing the prediction accuracy of artifical neural networks and other statistical models for breast cancer survival,,conf/nips/BurkeRG94,DBLP
NeurIPS,pre_gpt,1994,Computational Structure of coordinate transformations: A generalization study,,conf/nips/GhahramaniWJ94,DBLP
NeurIPS,pre_gpt,1994,Connectionist Speaker Normalization with Generalized Resource Allocating Networks,,conf/nips/FurlanelloGT94,DBLP
NeurIPS,pre_gpt,1994,Convergence Properties of the K-Means Algorithms,,conf/nips/BottouB94,DBLP
NeurIPS,pre_gpt,1994,Correlation and Interpolation Networks for Real-time Expression Analysis/Synthesis,,conf/nips/DarrellEP94,DBLP
NeurIPS,pre_gpt,1994,Deterministic Annealing Variant of the EM Algorithm,,conf/nips/UedaN94,DBLP
NeurIPS,pre_gpt,1994,Diffusion of Credit in Markovian Models,,conf/nips/BengioF94a,DBLP
NeurIPS,pre_gpt,1994,Direct Multi-Step Time Series Prediction Using TD-lambda,,conf/nips/KazlasW94,DBLP
NeurIPS,pre_gpt,1994,Direction Selectivity In Primary Visual Cortex Using Massive Intracortical Connections,,conf/nips/SuarezKD94,DBLP
NeurIPS,pre_gpt,1994,Dynamic Cell Structures,,conf/nips/BruskeS94,DBLP
NeurIPS,pre_gpt,1994,Dynamic Modelling of Chaotic Time Series with Neural Networks,,conf/nips/PrincipeK94,DBLP
NeurIPS,pre_gpt,1994,Effects of Noise on Convergence and Generalization in Recurrent Networks,,conf/nips/JimHG94,DBLP
NeurIPS,pre_gpt,1994,Efficient Methods for Dealing with Missing Data in Supervised Learning,,conf/nips/TrespNA94,DBLP
NeurIPS,pre_gpt,1994,Estimating Conditional Probability Densities for Periodic Variables,,conf/nips/BishopL94,DBLP
NeurIPS,pre_gpt,1994,Extracting Rules from Artifical Neural Networks with Distributed Representations,,conf/nips/Thrun94,DBLP
NeurIPS,pre_gpt,1994,Factorial Learning and the EM Algorithm,,conf/nips/Ghahramani94,DBLP
NeurIPS,pre_gpt,1994,Factorial Learning by Clustering Features,,conf/nips/TenenbaumT94,DBLP
NeurIPS,pre_gpt,1994,Financial Applications of Learning from Hints,,conf/nips/Abu-Mostafa94,DBLP
NeurIPS,pre_gpt,1994,Finding Structure in Reinforcement Learning,,conf/nips/ThrunS94,DBLP
NeurIPS,pre_gpt,1994,Forward dynamic models in human motor control: Psychophysical evidence,,conf/nips/WolpertGJ94,DBLP
NeurIPS,pre_gpt,1994,From Data Distributions to Regularization in Invariant Learning,,conf/nips/Leen94,DBLP
NeurIPS,pre_gpt,1994,Generalisation in Feedforward Networks,,conf/nips/KowalczykF94,DBLP
NeurIPS,pre_gpt,1994,Generalization in Reinforcement Learning: Safely Approximating the Value Function,,conf/nips/BoyanM94,DBLP
NeurIPS,pre_gpt,1994,Glove-TalkII: Mapping Hand Gestures to Speech Using Neural Networks,,conf/nips/FelsH94,DBLP
NeurIPS,pre_gpt,1994,Grammar Learning by a Self-Organizing Network,,conf/nips/Negishi94,DBLP
NeurIPS,pre_gpt,1994,Grouping Components of Three-Dimensional Moving Objects in Area MST of Visual Cortex,,conf/nips/ZemelS94,DBLP
NeurIPS,pre_gpt,1994,Hierarchical Mixtures of Experts Methodology Applied to Continuous Speech Recognition,,conf/nips/ZhaoSSM94,DBLP
NeurIPS,pre_gpt,1994,Higher Order Statistical Decorrelation without Information Loss,,conf/nips/DecoB94,DBLP
NeurIPS,pre_gpt,1994,Hyperparameters Evidence and Generalisation for an Unrealisable Rule,,conf/nips/MarionS94,DBLP
NeurIPS,pre_gpt,1994,ICEG Morphology Classification using an Analogue VLSI Neural Network,,conf/nips/CogginsJFP94,DBLP
NeurIPS,pre_gpt,1994,Implementation of Neural Hardware with the Neural VLSI of URAN in Applications with Reduced Representations,,conf/nips/HanKL94,DBLP
NeurIPS,pre_gpt,1994,Inferring Ground Truth from Subjective Labelling of Venus Images,,conf/nips/SmythFBPB94,DBLP
NeurIPS,pre_gpt,1994,Instance-Based State Identification for Reinforcement Learning,,conf/nips/McCallum94,DBLP
NeurIPS,pre_gpt,1994,Interference in Learning Internal Models of Inverse Dynamics in Humans,,conf/nips/ShadmehrBM94,DBLP
NeurIPS,pre_gpt,1994,Interior Point Implementations of Alternating Minimization Training,,conf/nips/LemmonS94,DBLP
NeurIPS,pre_gpt,1994,JPMAX: Learning to Recognize Moving Objects as a Model-fitting Problem,,conf/nips/Becker94,DBLP
NeurIPS,pre_gpt,1994,Learning Local Error Bars for Nonlinear Regression,,conf/nips/NixW94,DBLP
NeurIPS,pre_gpt,1994,Learning Many Related Tasks at the Same Time with Backpropagation,,conf/nips/Caruana94,DBLP
NeurIPS,pre_gpt,1994,Learning Prototype Models for Tangent Distance,,conf/nips/HastieS94,DBLP
NeurIPS,pre_gpt,1994,Learning Saccadic Eye Movements Using Multiscale Spatial Filters,,conf/nips/RaoB94,DBLP
NeurIPS,pre_gpt,1994,Learning Stochastic Perceptrons Under k-Blocking Distributions,,conf/nips/MarchandH94,DBLP
NeurIPS,pre_gpt,1994,Learning direction in global motion: two classes of psychophysically-motivated models,,conf/nips/SundareswaranV94,DBLP
NeurIPS,pre_gpt,1994,Learning from queries for maximum information gain in imperfectly learnable problems,,conf/nips/SollichS94,DBLP
NeurIPS,pre_gpt,1994,Learning in large linear perceptrons and why the thermodynamic limit is relevant to the real world,,conf/nips/Sollich94,DBLP
NeurIPS,pre_gpt,1994,Learning to Play the Game of Chess,,conf/nips/Thrun94a,DBLP
NeurIPS,pre_gpt,1994,Learning with Preknowledge: Clustering with Point and Graph Matching Distance Measures,,conf/nips/GoldRM94,DBLP
NeurIPS,pre_gpt,1994,Learning with Product Units,,conf/nips/LeerinkGHJ94,DBLP
NeurIPS,pre_gpt,1994,Limits in Learning Machine Accuracy Imposed by Data Quality,,conf/nips/CortesJC94,DBLP
NeurIPS,pre_gpt,1994,Model of a Biological Neuron as a Temporal Neural Network,,conf/nips/MurphyK94,DBLP
NeurIPS,pre_gpt,1994,Morphogenesis of the Lateral Geniculate Nucleus: How Singularities Affect Global Structure,,conf/nips/TzonevSM94,DBLP
NeurIPS,pre_gpt,1994,Multidimensional Scaling and Data Clustering,,conf/nips/HofmannB94,DBLP
NeurIPS,pre_gpt,1994,"Neural Network Ensembles, Cross Validation, and Active Learning",,conf/nips/KroghV94,DBLP
NeurIPS,pre_gpt,1994,New Algorithms for 2D and 3D Point Matching: Pose Estimation and Correspondence,,conf/nips/GoldLRPM94,DBLP
NeurIPS,pre_gpt,1994,Non-linear Prediction of Acoustic Vectors Using Hierarchical Mixtures of Experts,,conf/nips/WaterhouseR94,DBLP
NeurIPS,pre_gpt,1994,Nonlinear Image Interpolation using Manifold Learning,,conf/nips/BreglerO94,DBLP
NeurIPS,pre_gpt,1994,Ocular Dominance and Patterned Lateral Connections in a Self-Organizing Model of the Primary Visual Cortex,,conf/nips/SiroshM94,DBLP
NeurIPS,pre_gpt,1994,On the Computational Complexity of Networks of Spiking Neurons,,conf/nips/Maass94,DBLP
NeurIPS,pre_gpt,1994,On the Computational Utility of Consciousness,,conf/nips/MathisM94,DBLP
NeurIPS,pre_gpt,1994,On-line Learning of Dichotomies,,conf/nips/BarkaiSS94,DBLP
NeurIPS,pre_gpt,1994,Optimal Movement Primitives,,conf/nips/Sanger94,DBLP
